,set 1,set 2,set 3,set 4,set 5,set 6,set 7,set 8,set 9,set 10,set 11,set 12,set 13,set 14,set 15,set 16,set 17,set 18,set 19,set 20,set 21,set 22,set 23,set 24,set 25,set 26,set 27,set 28,set 29,set 30,set 31,set 32,set 33,set 34,set 35,set 36,set 37,set 38,set 39,set 40,set 41,set 42,set 43,set 44,set 45,set 46,set 47,set 48,set 49,set 50,set 51,set 52,set 53,set 54,set 55,set 56,set 57,set 58,set 59,set 60,set 61,set 62,set 63,set 64,set 65,set 66,set 67,set 68,set 69,set 70,set 71,set 72,set 73,set 74,set 75,set 76,set 77,set 78,set 79,set 80,set 81,set 82,set 83,set 84,set 85,set 86,set 87,set 88,set 89,set 90,set 91,set 92,set 93,set 94,set 95,set 96,set 97,set 98,set 99,set 100,average
3.15,13,37,43,13,24,25,67,42,22,79,24,26,47,66,76,63,25,72,16,20,23,34,67,61,67,31,67,82,64,50,56,22,45,65,19,25,31,15,41,21,53,47,22,62,71,60,74,44,19,22,13,71,62,45,50,61,27,10,59,20,19,72,73,38,62,68,66,50,54,57,58,70,54,87,44,55,31,60,52,61,70,56,32,61,21,54,68,67,28,46,12,58,62,36,15,65,17,66,42,55,46.4
3.2,22,44,28,23,38,59,69,47,49,13,30,59,52,16,72,66,51,63,34,31,58,51,95,65,80,28,65,74,61,63,68,47,59,78,36,28,46,42,54,47,59,44,48,70,42,68,62,19,41,13,26,13,73,33,68,13,17,21,65,37,35,76,14,23,77,31,58,23,64,65,59,55,64,68,47,14,61,52,75,19,78,26,43,67,36,17,74,83,47,63,37,45,64,43,37,22,33,62,30,13,47.43
3.25,50,32,42,44,36,55,13,52,51,38,31,61,20,32,20,14,65,13,35,29,54,41,86,66,15,54,34,8,13,67,43,68,59,74,55,46,27,43,60,41,23,78,68,40,25,66,16,40,68,32,61,31,74,46,59,24,27,32,13,59,53,53,35,26,13,16,31,16,16,10,72,62,20,10,60,30,69,67,71,33,16,42,76,58,39,40,14,41,48,54,43,45,17,49,40,29,55,16,5,25,40.84
3.3,61,54,50,61,44,64,29,58,75,57,34,68,43,37,9,31,62,36,62,35,62,56,47,74,34,63,20,28,36,62,27,61,41,39,69,64,19,61,8,59,29,65,73,46,30,8,33,50,75,48,59,61,12,33,40,39,10,50,26,56,69,14,49,36,36,25,8,28,33,32,73,10,38,29,61,28,55,13,15,42,43,50,63,16,49,54,31,7,62,13,40,16,36,26,53,45,63,31,17,31,41.83
3.35,64,61,61,68,57,38,42,75,70,61,45,69,44,55,15,33,73,49,60,23,69,63,57,13,50,62,24,54,50,19,44,71,28,60,59,68,39,74,25,74,36,76,75,48,61,32,47,58,80,63,41,67,30,41,17,73,20,63,35,68,61,26,62,40,45,44,17,39,57,46,13,19,18,45,24,59,63,32,29,75,55,55,85,34,27,62,46,38,23,24,58,28,61,47,54,56,64,32,32,43,48.35
3.4,66,37,43,56,39,19,60,16,55,72,47,13,20,63,35,54,13,64,70,43,76,5,18,42,67,20,43,68,66,38,47,25,56,74,55,33,43,81,28,46,48,13,30,58,66,46,50,57,62,70,28,69,46,8,30,91,30,52,64,51,15,42,68,59,73,43,24,39,80,31,32,27,40,56,33,60,13,55,59,59,45,13,28,53,49,68,81,44,39,38,37,44,69,26,55,78,36,52,42,52,46.42
3.45,13,58,65,18,45,26,62,36,23,70,13,34,45,84,35,56,23,75,13,70,22,32,43,55,71,25,53,63,73,55,54,17,47,61,13,27,59,46,47,40,53,33,21,8,71,55,67,63,30,82,12,75,58,28,44,90,55,26,71,13,36,48,80,63,74,37,47,58,80,49,58,42,53,62,33,70,22,60,65,11,45,28,53,63,36,67,66,56,30,64,7,40,84,41,17,56,24,60,54,62,47.23
3.5,34,56,21,44,52,33,63,54,41,14,23,47,63,40,46,79,44,78,24,54,32,31,55,63,77,40,63,76,68,61,38,34,67,54,33,44,56,21,65,53,44,47,39,20,17,71,69,24,37,18,25,14,62,43,63,50,54,46,71,28,46,64,16,10,75,8,49,15,78,48,56,51,60,70,55,16,43,74,64,32,54,45,50,61,44,15,73,70,39,69,26,56,85,55,24,16,52,67,65,13,46.92
3.55,48,26,44,55,13,30,8,67,50,22,38,59,38,66,50,20,47,18,40,67,43,44,71,74,25,55,26,14,14,62,48,40,69,14,38,52,15,40,67,60,8,63,49,34,36,62,16,43,51,44,33,36,67,44,68,13,59,36,24,35,70,63,37,15,13,23,41,43,24,19,62,53,27,8,64,44,57,77,64,36,15,64,28,54,52,33,21,72,36,69,30,8,26,72,46,30,51,16,26,26,41.13
3.6,60,41,61,52,30,49,25,72,54,33,46,51,37,18,20,36,76,46,46,23,52,59,44,74,38,63,41,44,34,29,31,45,65,27,63,60,36,56,16,34,28,74,54,47,32,9,33,55,59,42,52,44,10,66,54,29,28,50,50,58,63,13,44,12,43,44,45,49,30,40,70,9,40,18,47,47,68,22,17,57,14,58,46,20,73,36,38,5,60,13,57,23,33,43,64,52,68,37,21,43,42.43
3.65,69,65,70,66,40,37,35,44,63,52,55,82,75,30,35,38,76,56,60,15,58,65,50,13,52,31,27,53,44,37,47,70,19,37,73,62,38,65,33,48,37,74,58,55,57,29,57,62,48,53,37,50,24,63,14,43,36,51,39,51,63,36,80,30,55,49,48,60,57,42,13,32,43,40,42,60,71,45,54,63,35,67,55,30,15,33,45,21,20,25,56,39,14,71,62,63,66,41,36,53,47.53
3.7,75,58,58,43,58,46,48,21,33,58,67,18,11,44,44,29,43,73,59,25,47,5,22,35,59,31,46,71,72,53,64,11,36,49,61,22,40,45,41,58,50,17,18,60,64,48,54,51,46,27,55,67,30,5,32,53,23,24,61,64,8,46,65,33,86,63,19,56,60,39,27,36,19,54,46,67,16,52,56,27,44,13,35,39,25,40,60,33,29,39,75,47,16,40,61,75,42,61,55,59,43.91
3.75,16,64,15,22,56,53,60,24,34,62,13,34,23,55,19,54,64,85,15,41,17,26,34,47,73,39,52,73,57,66,42,27,66,65,26,35,55,60,51,62,62,36,26,9,58,56,51,54,19,47,10,67,46,21,50,59,50,25,66,15,21,52,75,52,73,65,35,62,61,49,39,41,16,58,59,29,26,66,87,20,50,29,49,53,39,70,65,49,29,43,16,53,30,51,26,50,23,67,58,66,45.11
3.8,35,32,29,46,67,56,55,39,42,37,30,44,27,48,30,28,28,79,30,46,32,22,40,62,46,65,56,68,70,56,67,37,79,57,35,47,29,20,63,73,71,54,43,24,23,68,67,14,17,13,24,20,59,29,55,66,59,24,70,22,37,63,18,11,84,8,44,18,28,60,58,23,34,65,60,19,45,65,64,44,44,41,45,53,19,39,17,58,40,66,36,77,34,75,46,16,36,69,62,13,44.08
3.85,62,24,57,47,13,15,8,61,50,18,35,51,39,69,35,25,51,21,41,59,35,33,46,68,19,62,22,14,15,54,62,54,81,13,52,64,17,31,53,21,19,64,59,39,18,66,18,37,27,34,35,34,63,37,60,16,61,32,43,39,53,71,40,21,13,23,53,50,28,27,63,42,40,17,25,32,57,51,78,53,19,62,18,34,28,40,25,64,47,66,35,14,44,58,48,36,58,17,27,37,40.12
3.9,56,47,52,53,26,32,19,56,49,34,48,54,41,30,15,27,56,55,57,20,53,46,37,75,31,70,28,23,42,29,21,62,99,28,59,66,33,42,11,39,46,58,58,46,40,9,47,53,37,36,37,23,8,51,71,29,37,28,17,46,58,35,48,12,31,34,71,43,33,43,73,37,57,34,35,42,58,13,14,66,30,69,27,25,39,31,27,10,54,21,41,34,55,59,70,60,70,42,26,40,41.65
3.95,76,52,69,46,32,45,23,37,28,36,57,26,33,46,37,40,33,51,59,29,60,55,47,15,52,17,51,36,43,48,37,70,20,43,68,73,36,55,39,48,38,41,47,56,40,25,53,76,46,54,40,32,28,51,13,41,11,42,33,66,69,41,79,25,41,41,19,60,59,25,17,44,28,43,43,56,46,39,15,69,44,71,29,31,9,47,39,23,53,42,37,40,41,24,60,68,69,36,41,62,43.26
4,45,75,72,53,52,56,41,56,20,39,60,28,20,52,28,52,47,58,64,39,56,18,29,28,50,34,68,32,62,58,60,7,41,48,46,16,48,58,22,60,17,13,19,64,36,42,61,61,59,60,29,45,38,9,28,50,15,16,47,60,26,60,69,37,56,54,34,29,69,53,27,57,26,54,59,66,19,54,27,15,57,15,22,13,22,51,47,36,21,41,19,40,31,18,21,69,51,62,39,54,41.87
4.05,17,68,13,20,54,64,46,40,33,29,46,40,28,57,42,52,52,66,23,52,17,30,34,33,48,54,70,44,68,68,38,19,59,63,13,35,63,76,48,69,34,39,23,16,40,57,59,66,15,61,20,55,53,21,35,59,27,29,57,20,30,63,72,38,63,64,44,48,71,31,38,48,44,51,60,14,26,58,42,32,61,32,37,26,37,70,59,55,19,61,17,42,36,40,42,77,41,59,57,66,44.48
4.1,35,45,28,34,65,66,63,62,39,45,19,52,38,40,58,20,25,29,34,70,29,34,46,51,57,67,29,56,75,27,51,29,63,66,34,43,46,14,47,71,45,48,8,33,51,66,71,27,22,14,33,34,58,29,58,72,36,32,44,28,44,69,21,19,66,12,51,24,40,47,55,27,47,64,75,25,37,76,50,50,60,57,45,49,52,56,18,46,27,42,35,48,45,42,44,17,47,66,52,13,43.71
4.15,39,16,32,53,13,13,19,62,54,19,45,56,53,55,55,39,40,53,41,71,38,18,65,60,15,70,38,19,18,41,64,36,77,26,41,58,13,20,58,23,27,69,21,39,26,59,15,54,41,33,42,41,59,44,64,17,50,33,56,41,65,14,36,35,18,23,50,37,46,13,50,36,55,19,13,41,61,67,59,58,18,54,18,44,58,23,34,54,36,54,22,14,48,59,66,38,66,17,9,35,40.2
4.2,58,29,41,61,31,40,24,42,54,36,49,65,56,21,27,43,52,54,69,13,45,29,27,57,27,76,44,34,25,18,21,52,84,38,64,35,21,27,10,14,43,72,25,45,34,9,29,65,45,40,55,20,10,46,67,26,64,41,24,47,62,31,41,38,37,31,72,36,14,33,59,18,49,42,38,45,65,21,24,59,23,59,28,67,61,33,55,6,56,21,39,24,57,66,61,62,70,25,22,35,41.05
4.25,69,44,33,73,43,44,30,25,37,36,52,17,10,43,14,55,40,60,43,34,42,42,37,27,35,21,68,52,32,37,40,50,24,18,53,40,35,42,23,22,57,65,34,51,54,29,53,95,55,42,28,31,21,54,23,35,13,55,34,52,19,32,50,38,40,43,5,58,27,29,18,44,26,41,30,62,58,26,18,16,44,41,36,60,15,46,57,7,49,31,47,16,25,49,28,68,65,25,23,60,38.95
4.3,18,50,48,47,47,69,30,29,1,50,49,35,28,53,27,63,50,51,54,41,46,8,39,36,32,30,68,43,42,39,51,9,41,34,67,14,47,49,40,30,21,32,38,51,40,27,40,77,54,42,17,22,35,14,36,25,25,21,57,42,32,56,57,56,48,53,28,9,30,40,37,28,20,54,42,45,31,44,38,22,35,15,23,27,25,48,29,19,19,12,60,21,31,13,8,50,8,43,36,58,36.71
4.35,21,65,0,31,55,61,12,15,0,31,63,36,30,36,30,67,59,28,23,56,11,37,50,23,37,33,70,19,44,50,55,25,45,45,11,31,55,59,48,46,32,44,51,16,54,50,60,42,16,60,22,32,40,27,43,44,37,25,59,18,37,58,16,24,46,27,39,5,36,32,40,55,37,41,63,0,32,49,56,29,37,28,38,7,28,33,29,23,19,33,13,33,39,20,23,58,7,37,33,74,36.19
4.4,23,30,0,31,47,60,7,41,0,37,14,33,39,46,42,0,0,19,33,42,19,41,40,33,50,22,2,20,37,32,46,24,47,48,17,23,44,15,48,52,26,63,0,29,53,57,48,5,15,6,24,37,43,6,43,50,42,6,35,21,43,59,21,0,25,22,47,5,39,39,57,39,32,52,58,0,10,56,50,26,40,48,16,8,19,14,0,36,22,40,22,29,27,26,35,10,15,61,52,14,30.27
4.45,42,22,0,41,6,3,0,43,0,18,18,35,54,52,4,0,0,39,31,48,25,53,51,36,44,36,8,33,15,43,28,30,12,28,31,41,0,30,55,54,9,78,0,29,13,60,0,30,25,12,34,59,3,5,27,17,65,8,46,46,53,12,15,0,11,29,56,10,46,0,58,52,41,23,0,0,15,17,64,35,7,61,7,8,22,22,0,40,20,50,28,10,33,35,46,21,22,41,4,30,27.19
4.5,44,36,0,51,10,0,0,14,0,12,30,31,50,2,5,0,0,42,44,0,30,38,12,16,46,18,11,28,20,12,0,48,21,25,45,44,0,31,0,7,13,58,0,42,22,14,0,26,44,12,42,15,8,0,37,23,56,15,0,49,66,22,18,0,25,38,59,13,9,0,63,15,0,22,0,0,21,30,16,43,0,62,0,15,27,31,0,61,34,0,35,20,0,47,42,31,27,39,9,33,22.72
4.55,54,33,0,21,14,0,0,0,0,28,21,0,1,6,0,0,0,50,49,0,0,51,0,23,38,10,25,39,29,11,0,16,11,0,57,49,0,26,0,0,21,17,0,0,25,15,0,51,49,0,8,0,14,0,40,0,7,16,0,59,0,27,13,0,35,57,0,0,16,0,11,0,0,20,0,0,14,31,16,0,0,49,0,0,16,44,0,0,0,0,40,0,0,55,59,44,0,38,0,47,16.16
4.6,0,37,0,9,0,0,0,0,0,31,30,0,7,10,0,0,0,44,47,0,0,6,0,26,14,16,28,0,20,23,0,0,18,0,57,0,0,44,0,0,0,24,0,0,41,20,0,53,56,0,0,0,21,0,19,0,6,26,0,51,0,42,15,0,41,58,0,0,16,0,15,0,0,35,0,0,25,45,28,0,0,12,0,0,29,49,0,0,0,0,47,0,0,15,2,0,0,42,0,51,13.51
4.65,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,19,0,0,19,0,0,0,0,37,0,0,0,0,0,0,0,50,0,0,0,38,0,0,42,26,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,17,0,0,41,0,0,0,31,26,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,62,5.46
4.7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,19,0,0,27,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,55,0,0,65,36,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,28,0,0,2,0,0,0,33,36,0,0,23,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,33,5.04
4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,26,0,0,33,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,50,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,47,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3.05
4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
