,set 1,set 2,set 3,set 4,set 5,set 6,set 7,set 8,set 9,set 10,set 11,set 12,set 13,set 14,set 15,set 16,set 17,set 18,set 19,set 20,set 21,set 22,set 23,set 24,set 25,set 26,set 27,set 28,set 29,set 30,set 31,set 32,set 33,set 34,set 35,set 36,set 37,set 38,set 39,set 40,set 41,set 42,set 43,set 44,set 45,set 46,set 47,set 48,set 49,set 50,set 51,set 52,set 53,set 54,set 55,set 56,set 57,set 58,set 59,set 60,set 61,set 62,set 63,set 64,set 65,set 66,set 67,set 68,set 69,set 70,set 71,set 72,set 73,set 74,set 75,set 76,set 77,set 78,set 79,set 80,set 81,set 82,set 83,set 84,set 85,set 86,set 87,set 88,set 89,set 90,set 91,set 92,set 93,set 94,set 95,set 96,set 97,set 98,set 99,set 100,average
3.15,16,14,10,15,26,12,11,16,16,12,9,16,16,10,28,14,14,17,16,10,12,17,14,8,17,24,9,18,14,10,9,9,18,18,5,10,14,14,12,17,13,10,13,11,18,23,11,11,17,14,21,11,19,13,17,13,20,8,20,12,12,17,20,15,11,18,20,19,17,12,14,20,17,12,10,15,14,21,9,14,16,17,19,24,17,14,24,19,20,25,17,18,20,9,13,15,18,13,15,12,15.14
3.2,15,18,11,15,25,9,10,18,17,13,10,21,18,12,22,12,16,16,16,9,12,18,14,9,23,26,10,16,13,10,11,11,19,16,8,12,12,17,9,17,15,11,14,12,17,14,11,9,18,12,19,8,16,12,15,12,14,8,16,13,14,14,21,17,12,20,21,15,17,15,16,19,16,13,7,14,10,17,10,14,14,19,22,25,18,18,18,23,19,25,14,14,18,12,16,16,15,15,20,13,15.08
3.25,18,17,10,16,25,9,12,14,13,14,8,25,19,15,19,11,10,15,16,14,10,17,13,10,15,28,11,13,12,8,10,11,21,14,11,13,16,19,9,18,15,12,15,12,13,13,13,8,18,12,16,10,15,11,16,14,14,7,17,14,15,11,19,18,12,21,21,13,18,14,15,21,21,14,12,16,13,18,13,16,17,19,24,22,17,15,18,20,13,21,10,17,17,11,20,15,18,15,15,11,15
3.3,18,16,10,15,23,10,9,17,13,15,11,32,16,18,16,11,10,13,14,16,8,14,11,12,13,27,11,14,13,9,11,13,20,11,14,15,12,18,7,19,13,9,16,11,13,14,13,13,13,13,16,9,20,12,9,10,14,7,17,14,13,9,20,14,10,17,26,14,14,12,15,17,22,18,17,11,15,23,17,15,20,20,18,22,16,19,20,17,8,20,12,13,14,8,18,13,18,17,15,10,14.68
3.35,17,14,9,13,18,10,9,13,14,11,8,29,14,16,14,11,13,12,17,13,12,12,8,15,14,19,10,13,11,10,14,17,19,11,19,17,11,20,9,15,16,10,13,11,17,16,11,15,13,13,18,9,27,9,12,11,13,10,18,12,12,9,22,15,10,15,20,17,17,11,13,18,30,21,20,12,19,20,16,17,25,19,15,18,16,20,17,15,7,18,7,14,18,13,18,15,17,14,13,10,14.68
3.4,17,16,13,10,19,11,8,18,11,11,7,23,16,13,16,14,13,11,16,12,11,16,6,17,14,21,11,12,11,10,10,16,15,11,16,15,13,17,10,12,19,10,10,8,14,12,12,14,11,17,21,14,25,6,14,13,14,9,16,12,13,13,21,18,10,17,14,12,16,12,16,22,26,16,20,14,18,18,16,18,28,20,13,14,16,17,16,14,6,19,6,10,18,13,16,15,23,11,12,9,14.36
3.45,14,21,11,8,21,12,8,18,12,12,9,22,13,15,13,16,12,10,17,10,8,16,8,18,14,19,13,15,13,9,12,16,11,12,16,15,14,20,9,11,18,8,11,10,15,11,13,13,10,15,15,12,20,7,17,13,16,6,15,15,13,13,24,13,9,24,16,8,17,11,16,19,16,16,15,18,13,18,16,14,26,19,14,14,18,16,15,13,11,16,7,9,21,11,14,18,19,9,14,12,14.08
3.5,15,19,14,9,14,13,12,19,9,14,11,28,10,14,15,21,12,9,17,9,9,17,10,16,12,16,11,17,9,14,12,18,9,15,13,17,13,19,11,14,17,7,11,11,15,10,17,13,7,16,18,9,19,8,22,14,14,8,17,14,12,13,25,10,11,15,20,7,18,16,21,19,13,17,15,21,10,16,21,16,25,12,16,13,22,14,19,14,10,12,7,10,17,13,10,14,15,16,19,12,14.29
3.55,14,14,13,7,15,11,12,16,8,18,8,28,12,13,15,19,10,13,13,11,11,18,11,10,13,14,10,20,13,12,14,17,9,23,11,17,12,16,12,11,22,6,8,10,15,13,13,9,8,19,15,10,19,8,23,12,15,8,20,13,16,15,28,11,11,12,16,6,17,17,24,18,12,13,13,19,9,17,17,18,21,16,16,16,22,16,21,18,9,12,6,10,17,16,10,15,14,18,18,15,14.25
3.6,17,10,13,9,18,12,14,10,9,17,8,27,12,14,16,20,11,14,13,12,9,20,8,10,14,13,6,25,13,14,11,18,8,25,8,22,15,21,14,16,14,8,9,15,15,15,17,11,12,20,19,10,22,8,20,12,14,11,19,14,16,23,29,12,14,10,16,4,14,16,22,20,20,13,14,19,8,18,18,15,23,15,15,16,21,17,22,17,10,11,7,14,14,20,11,19,11,19,17,10,14.81
3.65,18,10,11,11,17,11,17,10,13,13,11,26,12,11,18,19,13,16,13,17,12,16,6,9,12,13,7,20,12,11,9,19,6,29,6,22,16,17,15,16,13,12,8,13,18,18,14,12,13,21,20,8,27,9,16,11,10,9,17,13,17,24,33,13,15,10,17,3,16,20,19,14,15,11,15,14,14,21,17,15,26,18,17,17,18,14,19,15,16,11,7,14,15,18,10,19,11,18,20,10,14.78
3.7,20,13,11,13,14,13,12,9,10,17,13,20,8,10,17,22,14,16,10,15,14,14,10,11,10,13,8,16,13,10,7,17,6,24,5,23,13,16,14,13,8,11,8,13,16,16,13,14,14,20,18,9,24,9,16,11,16,10,19,10,15,24,25,14,16,16,17,6,16,20,19,10,18,10,13,11,16,24,18,15,22,15,13,13,16,13,17,14,21,11,11,20,17,14,11,16,12,19,19,11,14.37
3.75,19,17,11,15,12,12,14,12,5,12,15,22,9,13,16,23,14,10,9,13,14,18,10,14,12,13,9,10,17,13,7,16,10,21,6,21,13,14,14,11,9,8,11,13,12,16,12,14,12,18,13,6,21,11,16,10,17,9,17,11,10,21,22,11,16,13,10,7,19,22,19,10,20,9,12,11,15,20,17,11,27,15,16,12,13,16,15,15,19,12,11,16,24,13,13,15,14,19,21,12,14.05
3.8,18,16,10,11,13,16,12,14,3,12,22,21,10,12,16,23,11,9,10,13,12,17,9,11,15,15,11,6,19,16,9,16,11,24,7,22,14,10,16,10,10,6,9,15,12,15,13,14,9,21,10,11,22,10,17,13,17,9,17,8,12,21,19,9,11,14,12,6,14,25,17,11,18,12,13,16,14,20,14,11,31,20,17,14,13,17,17,21,22,16,13,15,19,9,12,13,10,17,20,14,14.19
3.85,17,19,8,5,8,19,16,15,3,14,22,16,13,13,14,21,14,7,14,14,14,17,10,10,15,15,8,9,15,15,10,17,11,26,7,16,20,9,13,9,15,7,10,8,10,10,15,14,8,22,7,8,20,11,13,12,18,10,13,9,9,20,16,9,9,9,12,7,13,26,11,12,17,15,15,17,11,20,13,13,30,19,18,19,15,15,20,25,21,14,11,14,16,9,7,11,12,19,18,13,13.78
3.9,18,18,11,4,10,17,17,12,4,13,20,17,17,14,14,18,9,11,13,17,13,18,8,16,15,14,9,8,10,14,9,13,11,27,8,16,15,11,11,12,13,5,12,10,9,9,13,18,11,19,11,7,19,12,14,11,14,12,10,11,9,18,20,8,11,11,12,9,14,27,8,10,16,17,15,21,9,20,10,13,27,20,16,20,19,17,18,26,20,16,9,12,17,13,8,16,11,17,17,15,13.84
3.95,19,14,10,3,12,17,18,12,3,12,20,14,18,14,11,15,8,7,13,13,13,11,5,12,15,11,5,9,8,13,8,14,12,23,10,13,14,7,12,13,12,8,15,8,8,8,14,13,9,14,12,9,19,14,14,13,9,15,8,10,11,18,20,10,12,14,13,10,14,19,10,12,18,19,17,21,9,20,6,14,22,20,12,27,16,18,18,16,16,13,9,13,18,17,9,15,10,12,14,14,13.09
4,14,15,10,6,10,12,14,9,2,9,20,9,12,18,14,14,7,5,12,15,7,11,5,9,12,11,6,9,12,17,8,14,11,23,9,10,10,5,13,14,8,10,13,5,10,10,16,13,8,11,16,6,14,14,13,13,8,10,9,7,9,14,22,7,13,15,13,11,12,16,12,12,18,19,19,18,6,20,8,13,25,19,14,25,18,24,14,16,14,13,11,15,17,17,9,11,9,10,14,15,12.44
4.05,15,14,10,10,13,15,10,9,3,5,21,7,11,16,11,16,6,3,12,16,9,8,6,10,14,9,8,7,10,15,8,15,9,21,11,8,13,5,16,15,6,9,11,4,9,10,13,12,7,9,15,8,13,14,13,12,9,8,10,4,10,13,24,8,17,18,13,13,11,21,11,8,19,15,19,15,9,18,8,12,27,15,16,20,15,23,11,12,12,9,14,17,17,18,7,12,6,12,16,18,12.15
4.1,13,10,9,11,15,16,7,8,1,8,21,9,10,15,9,13,8,3,11,12,5,6,6,12,16,10,8,7,8,16,6,15,8,20,7,6,12,5,14,12,3,6,14,3,8,14,10,13,3,13,18,7,13,15,11,10,10,5,11,5,8,10,25,7,17,15,11,11,8,22,9,8,19,15,20,13,11,20,8,7,20,16,19,20,16,16,12,10,10,9,13,13,12,19,9,13,7,11,14,14,11.37
4.15,15,8,7,9,11,15,7,9,2,7,16,8,8,19,7,16,9,2,8,11,3,4,6,14,16,10,6,7,8,14,7,11,8,17,6,6,10,4,13,7,5,7,13,4,11,15,7,12,1,12,17,6,11,16,11,10,9,4,9,5,5,7,22,9,11,16,11,9,9,21,11,6,19,12,24,17,9,18,7,8,21,13,21,18,20,15,13,11,13,8,11,11,10,18,8,15,5,9,9,10,10.66
4.2,18,10,6,13,8,15,6,7,1,9,14,6,7,18,4,10,9,4,7,14,2,4,2,15,14,10,10,8,10,11,7,9,8,14,5,7,12,4,9,9,6,6,13,3,8,20,6,8,1,12,16,3,7,15,10,9,10,3,6,7,5,9,22,11,10,12,8,6,10,24,12,5,17,12,22,15,7,13,9,8,27,15,23,13,21,14,11,12,10,7,13,10,7,15,6,12,5,7,10,10,10.1
4.25,20,9,4,11,7,12,6,6,0,6,11,6,7,17,4,9,9,4,9,11,2,4,2,14,13,12,10,10,13,11,6,9,6,11,3,9,11,4,8,5,6,6,12,4,10,17,4,6,0,10,12,2,9,13,9,8,10,2,5,4,4,4,19,14,12,9,4,5,10,20,11,5,16,9,21,16,8,15,9,9,23,13,18,14,21,10,9,13,9,6,10,9,11,13,5,12,3,9,9,10,9.27
4.3,20,7,3,8,11,12,6,3,0,5,11,5,7,13,6,12,8,4,8,13,2,6,2,14,14,9,10,10,11,10,6,6,4,8,2,7,11,5,5,6,7,5,11,3,9,15,6,3,0,13,8,1,11,11,9,5,14,3,7,3,3,5,19,15,7,11,4,5,10,20,9,6,15,7,21,15,7,14,10,8,17,10,18,13,15,11,7,12,8,8,9,11,12,10,6,9,1,11,6,8,8.67
4.35,18,7,2,11,12,10,5,4,0,4,7,3,5,13,4,9,12,6,7,9,2,4,2,10,13,8,11,4,5,11,6,6,3,11,4,8,10,5,4,5,6,5,9,5,8,13,4,5,0,13,8,1,12,8,8,4,9,5,5,3,2,6,17,13,4,10,6,6,7,16,6,8,15,7,21,13,7,13,10,6,18,9,17,9,12,12,8,14,10,7,9,10,12,9,5,8,0,10,5,6,7.94
4.4,20,6,3,9,11,9,6,3,0,2,6,4,6,12,4,9,8,7,5,8,2,6,2,9,14,6,11,3,4,10,7,6,2,8,5,7,8,6,6,3,5,4,5,4,6,9,6,5,0,16,8,0,13,6,5,3,7,6,8,3,1,8,18,18,4,11,7,6,9,18,10,7,14,5,19,7,6,11,9,4,12,8,17,5,12,8,5,9,10,6,9,8,10,11,6,3,0,10,6,7,7.36
4.45,20,7,4,7,12,7,3,5,0,1,5,3,6,10,2,6,10,6,5,7,2,3,1,7,12,7,8,2,7,11,7,6,1,8,5,7,7,6,7,3,4,4,6,5,5,11,4,7,0,16,5,0,16,7,5,3,5,7,9,3,2,9,18,14,4,8,7,7,8,17,8,8,10,9,19,9,5,10,9,3,11,7,15,2,7,8,4,7,8,6,9,9,7,8,7,2,0,9,6,7,6.88
4.5,14,9,6,6,11,5,6,2,0,1,7,3,7,12,2,5,6,5,2,8,2,6,0,9,10,6,6,2,5,12,7,7,1,9,5,6,6,7,7,2,4,4,3,7,4,9,5,7,0,14,4,0,13,7,6,2,7,9,8,3,3,7,17,12,5,8,8,8,7,9,10,10,5,12,17,9,5,11,3,3,10,5,14,1,7,7,1,6,5,7,5,9,9,7,8,4,0,11,5,9,6.47
4.55,16,8,8,6,10,6,7,0,0,1,9,4,7,8,1,5,10,5,3,9,2,5,0,5,6,5,8,1,4,10,8,8,0,7,4,8,6,9,6,2,4,5,2,11,3,10,4,7,0,11,4,0,11,9,5,0,8,11,9,2,3,7,13,12,5,7,6,8,6,9,9,8,5,11,17,9,4,10,3,2,5,6,15,0,6,4,1,5,5,8,3,10,10,7,8,5,0,11,5,8,6.19
4.6,16,8,8,4,9,6,9,0,0,0,9,6,6,7,0,3,11,5,3,5,4,5,0,2,4,4,4,1,6,7,7,5,0,9,5,6,6,9,6,1,5,6,2,10,3,15,5,7,0,11,8,0,15,8,4,0,7,11,10,2,2,7,14,13,4,6,7,8,4,9,8,9,4,13,21,7,6,11,2,2,5,4,10,0,4,3,2,3,3,9,1,8,7,7,8,3,0,9,4,8,5.9
4.65,10,8,8,2,8,5,13,0,0,0,10,6,6,7,0,4,9,6,1,3,2,6,0,1,5,2,3,1,4,7,7,4,0,10,5,3,7,5,4,0,3,7,1,9,2,16,5,5,0,8,8,0,13,6,4,0,7,10,7,3,4,8,10,13,4,4,4,10,5,7,8,7,4,15,17,6,6,8,3,2,4,5,13,0,5,2,2,3,3,10,1,10,6,6,7,1,0,8,5,6,5.38
4.7,10,7,6,2,9,6,13,0,0,0,10,4,6,7,0,4,4,5,0,4,2,6,0,1,7,3,1,0,2,6,7,4,0,12,5,5,8,7,4,0,3,8,1,7,4,13,7,5,0,7,10,0,12,6,2,0,8,10,6,3,4,5,9,13,4,1,2,9,4,7,9,10,4,12,10,3,7,8,1,2,4,3,12,0,4,2,1,4,2,10,0,9,6,5,9,1,0,6,5,7,5.03
4.75,8,9,6,2,12,5,6,0,0,0,11,6,6,7,0,5,6,7,0,4,0,7,0,0,5,4,0,0,3,8,7,3,0,9,5,7,8,6,3,0,3,7,0,8,4,14,8,5,0,4,7,0,8,5,1,0,7,10,7,2,4,2,9,11,3,2,2,8,5,8,5,10,2,7,9,4,7,10,1,1,2,4,9,0,4,3,0,2,1,6,0,8,8,4,6,0,0,5,5,4,4.56
4.8,7,10,4,2,10,6,3,0,0,0,10,3,6,7,0,2,4,7,0,2,0,7,0,0,4,3,0,0,3,8,7,3,0,8,10,8,8,6,5,0,2,7,0,5,2,12,6,7,0,3,10,0,7,3,1,0,6,9,7,2,4,2,8,9,3,2,2,10,5,10,6,12,1,6,9,3,7,9,0,1,0,2,11,0,6,1,0,2,0,5,0,6,8,2,7,0,0,7,5,6,4.29
4.85,6,12,4,2,11,6,4,0,0,0,7,3,5,3,0,0,3,7,0,2,0,5,0,0,4,2,0,0,2,10,9,2,0,10,8,11,8,3,6,0,4,4,0,7,3,10,6,7,0,3,7,0,9,0,2,0,6,7,6,1,4,3,5,7,3,2,3,8,6,9,7,9,0,3,8,4,6,10,0,0,0,1,10,0,7,1,0,1,0,4,0,6,8,2,5,0,0,9,5,4,3.97
4.9,7,13,2,0,10,8,3,0,0,0,6,3,5,3,0,0,3,4,0,2,0,6,0,0,4,2,0,0,2,10,8,2,0,8,7,10,8,4,9,0,4,5,0,4,1,11,7,11,0,3,7,0,8,0,1,0,7,7,7,0,5,3,6,7,2,1,2,7,7,6,5,11,0,3,7,3,8,10,0,0,0,2,10,0,6,0,0,1,0,4,0,6,9,3,7,0,0,10,7,5,3.95
4.95,7,12,3,0,12,9,3,0,0,0,5,3,5,2,0,0,4,5,0,1,0,4,0,0,5,1,0,0,2,9,7,2,0,10,8,7,8,5,12,0,5,3,0,3,0,11,7,8,0,3,5,0,9,0,1,0,8,8,6,0,7,2,4,6,1,0,0,6,7,6,8,7,0,2,7,4,9,7,0,0,0,3,6,0,6,0,0,1,0,3,0,7,8,3,3,0,0,9,5,5,3.7
5,6,11,3,0,9,7,2,0,0,0,5,2,3,1,0,0,5,3,0,0,0,4,0,0,1,2,0,0,3,8,7,2,0,8,7,9,8,5,14,0,3,3,0,3,0,10,8,6,0,4,3,0,8,0,1,0,8,5,8,0,6,1,2,8,0,0,0,6,10,6,6,6,0,1,7,4,9,10,0,0,0,5,7,0,5,0,0,1,0,6,0,7,5,4,3,0,0,8,4,6,3.48
5.05,4,7,3,0,9,6,0,0,0,0,4,1,3,0,0,0,6,3,0,0,0,2,0,0,0,0,0,0,3,9,9,3,0,10,5,10,8,5,14,0,4,4,0,3,0,11,9,3,0,4,1,0,7,0,1,0,9,5,7,0,5,1,2,9,0,0,0,6,8,7,5,10,0,0,10,2,8,6,0,0,0,6,5,0,4,0,0,0,0,5,0,7,5,2,4,0,0,9,5,6,3.29
5.1,4,5,1,0,9,7,0,0,0,0,5,2,3,0,0,0,5,2,0,0,0,1,0,0,0,0,0,0,2,9,10,3,0,5,4,8,8,6,11,0,5,4,0,2,0,13,8,4,0,3,1,0,6,0,1,0,8,6,7,0,4,0,3,9,0,0,0,7,9,5,5,7,0,0,9,4,8,6,0,0,0,6,4,0,4,0,0,0,0,5,0,6,3,2,4,0,0,9,5,9,3.11
5.15,4,6,0,0,9,5,0,0,0,0,5,0,3,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,2,11,10,0,0,3,2,7,8,6,10,0,3,3,0,2,0,9,8,5,0,3,1,0,5,0,0,0,7,5,8,0,3,0,3,11,0,0,0,7,6,7,7,5,0,0,11,4,11,5,0,0,0,5,4,0,3,0,0,0,0,3,0,6,6,3,5,0,0,8,4,9,2.99
5.2,3,1,0,0,8,6,0,0,0,0,5,0,4,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,1,8,12,0,0,4,1,7,8,5,7,0,6,3,0,1,0,10,9,5,0,1,1,0,7,0,0,0,7,5,6,0,2,0,4,11,0,0,0,5,7,7,3,5,0,0,10,2,7,4,0,0,0,6,3,0,3,0,0,0,0,3,0,5,2,3,5,0,0,6,4,8,2.67
5.25,4,0,0,0,12,6,0,0,0,0,4,0,6,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,3,1,4,8,5,7,0,6,2,0,1,0,12,8,6,0,0,0,0,6,0,0,0,6,4,6,0,1,0,3,9,0,0,0,3,8,6,4,4,0,0,8,4,8,4,0,0,0,5,2,0,2,0,0,0,0,2,0,5,4,3,6,0,0,6,4,8,2.56
5.3,5,0,0,0,13,5,0,0,0,0,3,0,9,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,3,1,5,8,4,7,0,5,1,0,0,0,9,10,2,0,0,0,0,7,0,0,0,7,3,6,0,0,0,1,7,0,0,0,3,6,4,3,5,0,0,7,4,10,6,0,0,0,4,2,0,2,0,0,0,0,1,0,5,3,4,3,0,0,5,3,8,2.4
5.35,5,0,0,0,11,6,0,0,0,0,3,0,8,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,4,0,2,8,5,5,0,4,1,0,0,0,7,9,4,0,0,0,0,5,0,0,0,5,2,4,0,0,0,1,7,0,0,0,2,3,3,3,5,0,0,6,6,10,6,0,0,0,5,1,0,2,0,0,0,0,0,0,3,2,4,2,0,0,6,2,8,2.16
5.4,1,0,0,0,10,5,0,0,0,0,3,0,5,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,4,0,1,8,4,2,0,3,1,0,0,0,10,8,3,0,0,0,0,6,0,0,0,6,2,3,0,0,0,1,4,0,0,0,2,3,3,2,4,0,0,3,7,10,5,0,0,0,5,0,0,1,0,0,0,0,0,0,4,0,2,2,0,0,4,1,7,1.88
5.45,1,0,0,0,10,6,0,0,0,0,4,0,4,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,3,0,1,8,4,4,0,4,1,0,0,0,10,8,5,0,0,0,0,6,0,0,0,5,3,2,0,0,0,1,6,0,0,0,1,2,1,2,2,0,0,3,6,9,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,2,2,0,0,5,0,9,1.81
5.5,0,0,0,0,8,4,0,0,0,0,3,0,3,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,4,0,1,9,4,4,0,5,1,0,0,0,10,5,5,0,0,0,0,5,0,0,0,5,4,2,0,0,0,0,5,0,0,0,2,2,1,0,1,0,0,2,7,10,2,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,2,0,0,5,0,9,1.67
5.55,0,0,0,0,7,5,0,0,0,0,4,0,4,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,3,0,1,8,4,3,0,2,1,0,0,0,11,4,5,0,0,0,0,4,0,0,0,5,5,2,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,2,8,7,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,5,0,9,1.55
5.6,0,0,0,0,7,4,0,0,0,0,2,0,5,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,3,0,1,7,2,3,0,2,1,0,0,0,12,3,4,0,0,0,0,4,0,0,0,5,4,3,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,2,7,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,4,0,11,1.48
5.65,0,0,0,0,6,5,0,0,0,0,1,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,2,0,1,7,2,5,0,1,1,0,0,0,12,4,6,0,0,0,0,4,0,0,0,5,4,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,6,3,7,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,3,0,10,1.44
5.7,0,0,0,0,5,3,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,1,0,1,7,2,4,0,1,0,0,0,0,13,5,9,0,0,0,0,4,0,0,0,6,2,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,4,1,6,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,3,0,10,1.38
5.75,0,0,0,0,5,3,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,7,2,1,0,1,0,0,0,0,8,5,8,0,0,0,0,4,0,0,0,7,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,1,5,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,3,0,9,1.19
5.8,0,0,0,0,5,1,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,6,2,0,0,0,0,0,0,0,8,4,5,0,0,0,0,3,0,0,0,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,3,0,11,1.12
5.85,0,0,0,0,4,1,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,6,2,0,0,0,0,0,0,0,9,6,3,0,0,0,0,3,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,11,1.11
5.9,0,0,0,0,6,2,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,6,1,0,0,0,0,0,0,0,8,6,5,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,4,0,9,1.1
5.95,0,0,0,0,6,2,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,3,1,0,0,0,0,0,0,0,6,6,7,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,5,0,9,1.08
6,0,0,0,0,4,1,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,4,1,0,0,0,0,0,0,0,4,7,7,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,6,0,6,1
6.05,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,8,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0,7,0.95
6.1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,8,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,6,0,5,0.89
6.15,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,4,1,0,0,0,0,0,0,0,4,6,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,6,0.81
6.2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,5,0,5,0.76
6.25,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,4,0.68
6.3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,4,0.63
6.35,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,4,0.64
