,set 1,set 2,set 3,set 4,set 5,set 6,set 7,set 8,set 9,set 10,set 11,set 12,set 13,set 14,set 15,set 16,set 17,set 18,set 19,set 20,set 21,set 22,set 23,set 24,set 25,set 26,set 27,set 28,set 29,set 30,set 31,set 32,set 33,set 34,set 35,set 36,set 37,set 38,set 39,set 40,set 41,set 42,set 43,set 44,set 45,set 46,set 47,set 48,set 49,set 50,set 51,set 52,set 53,set 54,set 55,set 56,set 57,set 58,set 59,set 60,set 61,set 62,set 63,set 64,set 65,set 66,set 67,set 68,set 69,set 70,set 71,set 72,set 73,set 74,set 75,set 76,set 77,set 78,set 79,set 80,set 81,set 82,set 83,set 84,set 85,set 86,set 87,set 88,set 89,set 90,set 91,set 92,set 93,set 94,set 95,set 96,set 97,set 98,set 99,set 100,average
3.15,63,55,38,35,50,31,50,34,25,43,49,32,22,50,41,27,28,39,28,30,34,51,59,25,49,69,41,40,54,19,29,65,35,44,68,19,80,63,39,68,56,30,28,21,26,51,57,81,52,47,60,67,14,42,44,51,23,57,73,42,18,54,38,67,18,13,38,47,37,37,31,30,38,44,50,63,46,43,30,58,36,31,23,26,23,45,29,35,23,34,73,29,35,71,38,71,53,37,65,53,42.73
3.2,62,67,27,43,24,43,53,38,36,35,65,46,44,62,49,30,23,58,30,50,44,60,63,34,14,59,52,36,43,41,28,74,52,53,21,43,65,59,25,62,38,33,41,35,37,41,65,34,57,51,30,15,23,57,12,56,42,38,76,35,21,32,55,71,35,22,68,14,46,52,37,37,49,53,56,48,19,16,53,13,50,42,49,35,38,15,31,15,30,41,65,50,35,60,45,25,76,50,67,46,42.91
3.25,25,15,35,25,29,47,66,14,48,13,29,55,51,64,56,47,40,24,37,57,46,25,26,40,33,44,67,50,20,46,44,61,53,53,43,36,81,8,44,66,41,38,42,20,46,62,50,8,38,13,50,44,40,66,26,59,41,56,15,16,40,13,64,20,43,35,63,21,27,53,48,26,60,59,21,46,32,20,68,29,20,59,64,42,51,21,39,33,45,40,8,33,50,69,65,48,19,49,64,36,40.77
3.3,26,26,45,38,28,52,15,31,40,17,36,56,65,15,17,54,50,49,52,75,20,26,33,55,40,24,36,59,38,67,48,44,54,45,47,50,17,17,50,13,37,30,49,33,14,56,20,20,51,26,54,50,47,60,34,23,52,60,27,14,35,25,71,46,58,52,10,32,17,53,42,40,57,70,38,20,55,38,64,36,35,58,71,54,58,29,11,41,59,64,21,42,56,25,61,64,31,34,35,47,40.82
3.35,41,24,53,41,58,15,23,40,45,33,32,23,64,17,27,56,48,54,57,17,41,29,33,66,53,16,22,71,44,57,58,57,16,5,54,58,37,26,60,40,10,48,28,48,42,76,21,29,14,29,71,55,55,16,43,32,46,36,30,24,54,24,42,50,39,57,24,57,21,13,54,50,24,13,42,28,50,42,22,55,21,33,64,60,16,47,20,59,57,32,33,49,71,55,65,69,42,29,44,29,40.2
3.4,47,37,28,48,54,21,24,52,13,32,38,32,9,28,33,27,19,50,29,42,31,52,53,14,61,27,39,19,65,77,24,21,37,23,68,59,53,36,25,46,24,45,31,54,43,61,42,50,25,44,27,65,59,16,7,57,64,33,45,30,63,36,60,68,47,70,32,39,37,37,5,66,19,32,52,43,71,44,29,52,32,20,12,18,26,53,30,68,13,23,46,65,22,55,14,53,57,35,22,46,39.27
3.45,51,58,26,27,71,27,46,67,17,43,22,39,20,36,49,35,32,17,34,40,38,65,59,26,64,24,45,26,58,25,24,45,57,43,64,15,68,38,34,56,25,64,45,24,29,16,51,65,33,44,50,72,16,19,20,70,30,27,31,38,31,49,52,70,20,15,38,61,43,36,14,14,36,34,54,49,39,49,13,57,42,40,18,26,53,37,44,84,34,35,64,53,34,64,35,51,68,54,29,46,40.85
3.5,21,65,31,45,21,35,55,63,21,51,33,17,25,52,51,50,20,30,37,66,40,66,65,23,23,41,59,42,68,32,30,58,66,51,24,13,47,46,12,55,48,38,55,44,36,24,53,55,49,63,44,21,25,33,31,27,46,45,50,46,31,58,19,59,44,32,51,26,60,60,29,27,31,54,37,20,21,39,31,18,46,42,28,28,62,15,47,40,25,36,67,57,50,60,43,20,79,48,19,51,40.93
3.55,37,25,36,36,19,42,33,17,36,21,34,24,39,69,24,47,40,35,57,56,13,16,28,37,27,53,63,54,21,24,43,73,68,64,32,19,59,21,19,53,58,43,58,34,71,38,15,12,46,15,60,30,34,32,38,41,25,57,48,20,24,21,26,19,45,32,68,49,12,37,47,46,45,49,14,42,29,20,38,29,18,49,26,28,66,28,64,60,49,35,19,22,51,79,51,25,19,28,21,17,37.36
3.6,32,36,43,48,25,53,25,30,38,32,48,43,50,42,22,55,48,63,58,57,28,24,41,49,40,56,9,72,45,31,46,81,77,58,42,24,15,34,25,19,38,27,18,24,27,43,25,35,55,25,48,34,40,36,52,35,30,44,29,15,23,35,38,31,44,48,14,35,29,50,66,50,51,69,28,25,44,30,47,43,20,60,65,34,54,44,20,17,43,49,29,30,64,19,65,29,35,17,26,32,38.96
3.65,39,33,72,63,31,15,37,37,12,37,38,49,67,47,38,16,23,68,18,13,43,29,28,63,49,32,28,59,39,22,61,76,15,27,30,36,27,34,43,35,18,38,33,54,45,56,45,38,19,34,57,54,47,16,50,48,50,40,35,19,31,20,59,26,52,60,33,46,37,32,66,61,63,23,32,44,56,44,53,37,27,35,57,45,16,52,20,31,70,15,22,33,44,25,61,46,38,25,33,35,39.3
3.7,48,37,41,13,39,20,30,51,21,48,52,53,16,28,45,43,29,73,18,30,23,47,38,14,65,36,34,38,43,35,23,20,31,37,41,40,47,50,45,47,27,35,56,34,28,61,33,49,24,44,14,60,55,27,16,52,53,46,48,30,47,38,72,38,22,68,16,30,44,32,38,71,22,35,51,47,16,33,64,55,35,39,34,20,34,66,20,45,19,27,35,40,13,31,29,51,46,27,51,71,38.53
3.75,55,54,34,16,12,34,49,65,25,48,23,59,31,40,56,51,47,27,30,39,32,62,37,23,27,48,42,50,55,29,29,18,39,11,27,8,59,60,17,66,38,27,59,52,37,17,57,65,17,53,20,15,13,26,22,37,16,23,40,44,23,49,41,55,28,20,29,39,48,39,21,44,30,43,51,65,25,52,22,24,42,40,38,25,50,43,34,54,32,23,40,21,37,52,27,19,56,35,44,65,37.37
3.8,13,39,45,25,17,34,59,35,15,13,40,19,39,54,59,37,20,35,39,58,47,72,43,36,31,21,52,57,59,45,36,20,49,28,26,19,55,39,19,34,54,35,72,55,32,27,61,82,20,60,34,30,34,51,27,38,28,38,51,43,32,54,36,52,37,27,32,30,47,39,12,31,25,50,77,30,38,53,29,20,53,55,63,33,58,19,54,68,43,35,12,28,37,64,34,24,54,20,55,66,39.81
3.85,17,26,45,27,31,48,29,24,26,21,47,39,20,50,16,49,36,40,60,60,10,15,31,40,40,26,59,58,17,55,37,32,70,38,31,25,57,16,32,46,34,52,71,24,41,48,30,22,27,14,38,33,33,49,34,24,36,47,32,27,26,25,21,15,48,37,38,36,8,14,19,45,33,55,14,45,51,31,40,40,29,58,14,37,66,30,53,59,53,42,25,37,59,50,32,35,16,29,57,13,35.97
3.9,20,42,49,35,42,35,43,35,33,22,51,51,26,67,23,48,21,19,26,54,19,19,32,47,26,28,20,29,21,70,19,49,75,39,46,45,6,19,40,23,34,33,18,14,23,55,7,26,44,32,62,42,41,50,23,42,52,43,56,5,0,41,37,29,59,46,33,41,25,20,26,51,47,19,23,45,46,26,16,19,14,67,27,20,22,40,38,8,53,58,15,47,56,4,54,42,29,16,18,13,34.06
3.95,28,24,56,42,53,18,58,39,19,32,38,58,8,25,28,34,37,24,28,8,29,15,36,51,34,44,28,36,26,38,29,48,19,36,15,53,11,21,39,6,10,17,26,39,15,61,20,40,56,32,74,54,40,14,33,50,55,43,21,6,0,24,39,28,33,58,17,34,19,16,29,31,54,26,37,50,50,31,24,29,23,27,34,28,8,52,12,17,56,10,23,54,60,11,32,13,35,27,29,13,31.7
4,50,33,0,22,42,23,11,51,28,51,51,60,11,17,24,39,40,11,8,13,38,26,49,14,34,46,36,51,32,41,0,26,24,42,15,77,16,29,50,6,18,23,39,38,26,65,3,43,50,36,21,40,57,42,10,41,73,12,29,0,0,38,59,47,17,54,20,10,35,30,11,35,33,27,33,15,15,12,33,40,28,36,23,34,17,57,0,20,26,27,30,15,10,12,17,19,49,7,39,22,29.55
4.05,43,32,0,8,20,20,16,65,37,51,15,45,11,14,24,42,30,6,15,24,38,41,50,27,31,29,52,20,27,19,0,31,25,24,8,10,15,36,1,10,26,33,39,41,27,22,7,57,2,45,13,4,0,18,24,32,0,17,41,0,0,43,55,38,18,15,20,23,21,38,31,32,25,17,35,9,26,17,46,0,7,13,34,20,25,15,0,36,12,18,32,9,15,25,27,16,45,22,43,26,24.09
4.1,0,25,0,21,22,28,24,14,24,0,15,6,0,27,40,12,8,15,29,34,0,42,63,32,2,37,10,32,37,31,0,10,35,24,21,2,4,28,0,21,32,31,54,24,32,22,13,58,13,52,22,5,0,38,27,38,0,37,51,0,0,50,49,45,25,27,26,24,26,37,36,0,0,26,44,15,4,21,50,0,13,15,37,22,37,19,0,45,16,23,0,32,17,0,44,26,50,34,45,33,23.37
4.15,0,0,0,33,28,33,30,15,41,0,15,0,0,39,22,15,21,0,0,0,0,0,48,30,3,7,8,21,15,22,0,19,25,37,28,0,0,0,0,0,34,32,35,29,13,13,0,0,24,24,43,0,0,44,9,16,0,31,12,0,0,4,0,1,27,20,37,35,0,6,37,0,0,27,13,16,0,0,28,0,24,23,23,32,37,26,0,0,12,31,0,28,0,0,40,37,0,43,56,0,15.77
4.2,0,0,0,44,37,15,45,13,27,0,21,0,0,44,28,35,10,0,0,0,0,0,0,28,0,15,22,25,21,39,0,26,25,32,40,0,0,0,0,0,12,43,23,0,0,14,0,0,37,30,39,0,0,64,5,27,0,46,15,0,0,4,0,6,36,28,7,43,0,6,46,0,0,15,22,21,0,0,0,0,0,32,26,0,40,0,0,0,18,37,0,38,0,0,32,44,0,56,32,0,15.36
4.25,0,0,0,27,46,15,51,9,9,0,30,0,0,6,41,35,22,0,0,0,0,0,0,48,0,0,23,32,8,41,0,30,14,37,11,0,0,0,0,0,0,0,32,0,0,5,0,0,46,9,31,0,0,13,7,0,0,54,0,0,0,7,0,0,0,48,0,27,0,10,39,0,0,19,38,30,0,0,0,0,0,0,53,0,0,0,0,0,24,9,0,26,0,0,38,14,0,56,13,0,11.83
4.3,0,0,0,0,19,0,0,16,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,31,46,0,27,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,10,0,0,0,60,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42
4.35,0,0,0,0,3,0,0,26,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,39,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85
4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
