,set 1,set 2,set 3,set 4,set 5,set 6,set 7,set 8,set 9,set 10,set 11,set 12,set 13,set 14,set 15,set 16,set 17,set 18,set 19,set 20,set 21,set 22,set 23,set 24,set 25,set 26,set 27,set 28,set 29,set 30,set 31,set 32,set 33,set 34,set 35,set 36,set 37,set 38,set 39,set 40,set 41,set 42,set 43,set 44,set 45,set 46,set 47,set 48,set 49,set 50,set 51,set 52,set 53,set 54,set 55,set 56,set 57,set 58,set 59,set 60,set 61,set 62,set 63,set 64,set 65,set 66,set 67,set 68,set 69,set 70,set 71,set 72,set 73,set 74,set 75,set 76,set 77,set 78,set 79,set 80,set 81,set 82,set 83,set 84,set 85,set 86,set 87,set 88,set 89,set 90,set 91,set 92,set 93,set 94,set 95,set 96,set 97,set 98,set 99,set 100,average
3.15,60,26,35,33,64,43,43,41,16,14,24,41,55,45,26,62,41,49,15,32,45,43,39,49,41,38,64,39,30,46,10,40,40,42,11,14,78,30,38,58,65,60,54,59,64,58,16,15,44,42,52,29,24,19,24,65,43,21,46,58,53,39,34,60,57,66,23,48,55,38,43,51,75,57,72,18,39,47,65,32,19,32,42,51,52,19,62,20,31,76,43,20,32,45,74,51,59,22,43,44,42.27
3.2,69,40,42,38,13,56,19,56,29,27,40,54,44,35,50,13,42,49,41,39,27,19,54,59,33,20,14,47,43,45,27,45,14,15,31,23,15,33,39,55,13,66,64,16,21,20,25,23,21,78,65,8,37,30,19,79,58,36,39,16,30,44,10,33,46,39,42,48,18,36,70,31,12,64,59,20,45,61,64,13,28,13,53,75,63,38,30,18,15,21,52,34,42,22,66,15,73,38,51,19,37.39
3.25,71,47,57,56,31,37,38,18,50,39,44,54,15,36,57,22,45,19,46,51,28,31,13,75,36,43,27,55,27,68,33,51,28,32,29,40,17,47,63,36,19,18,63,27,32,22,48,28,39,66,30,16,45,42,30,10,65,46,45,15,49,51,19,38,75,58,57,70,18,63,78,44,39,81,19,38,36,14,16,24,47,30,59,45,30,50,23,37,42,26,19,52,55,34,69,41,15,55,48,31,40.13
3.3,57,55,55,51,37,39,60,12,67,50,49,29,28,36,62,33,58,40,45,30,47,37,30,79,46,38,29,35,40,28,38,58,21,43,44,44,23,58,80,43,31,27,62,51,23,51,63,30,40,54,28,32,66,54,52,20,15,50,13,18,57,18,33,13,25,50,63,16,40,67,73,47,59,85,18,43,39,44,14,27,45,43,66,29,34,49,28,47,46,46,29,61,32,50,80,48,28,67,59,48,43
3.35,21,20,18,52,57,10,63,32,56,55,15,45,40,13,79,52,9,36,37,34,49,34,31,16,56,51,60,14,49,45,48,19,45,58,53,61,28,75,86,26,48,35,24,21,37,47,71,38,42,19,45,46,34,54,50,30,24,54,39,10,60,41,54,38,49,16,73,39,54,18,17,21,62,15,39,56,15,50,23,43,53,48,32,23,60,67,54,59,54,55,25,54,44,53,76,45,29,45,13,60,41.48
3.4,36,32,38,23,56,21,74,38,31,60,25,47,43,25,14,61,25,30,48,13,53,11,36,35,20,28,50,29,24,17,7,31,52,56,65,68,50,17,19,32,53,39,41,39,41,54,78,55,46,19,56,52,49,72,76,52,33,18,46,19,22,24,50,42,14,28,23,51,54,30,42,15,66,35,59,8,30,64,34,49,10,68,25,20,43,60,62,30,19,58,27,29,15,63,27,62,45,56,46,51,39.34
3.45,57,32,43,26,74,35,78,38,35,20,34,27,53,48,26,70,38,56,43,26,13,22,37,42,44,19,65,39,28,43,22,53,53,63,16,14,55,43,29,37,67,57,58,56,56,48,18,14,66,36,39,57,31,16,46,45,51,21,59,20,32,37,54,48,39,40,50,70,36,36,37,19,81,54,54,21,31,74,44,8,28,72,25,24,59,17,52,32,48,40,43,41,19,16,37,80,62,14,47,56,41.34
3.5,79,50,59,39,16,47,26,52,50,18,49,18,34,58,44,18,57,45,44,41,37,30,44,66,39,21,17,48,40,69,25,21,24,18,31,18,64,47,51,42,34,65,69,44,41,21,38,22,29,50,38,24,39,25,22,60,51,25,56,49,35,43,14,47,51,58,47,76,24,44,66,29,27,62,40,34,30,80,10,17,32,13,26,42,58,22,58,43,35,18,49,51,35,28,25,21,58,25,69,15,39.55
3.55,73,49,61,56,31,53,36,15,64,38,56,23,63,67,59,21,62,26,50,54,47,48,29,61,57,43,19,59,25,58,53,29,48,37,35,28,23,62,62,31,50,16,80,50,45,34,50,36,34,55,45,15,45,31,32,5,64,49,68,54,44,65,23,50,73,68,61,79,21,50,50,67,35,76,55,42,36,13,15,45,58,23,36,53,25,20,16,33,57,28,28,59,40,44,36,32,18,39,63,39,43.84
3.6,59,58,19,57,37,65,42,45,71,53,70,33,25,41,56,29,73,53,76,67,64,51,44,68,60,47,26,66,31,65,54,42,29,49,17,44,31,73,61,44,20,38,53,44,33,45,62,32,53,66,57,25,61,40,42,22,28,63,22,63,55,19,33,26,80,74,52,13,30,56,68,50,46,65,23,52,38,28,12,54,56,37,63,28,35,35,31,23,66,25,35,62,49,48,50,37,34,53,78,48,46.31
3.65,16,21,27,54,55,23,32,35,83,53,27,45,45,7,78,38,11,68,78,35,66,53,17,20,61,52,33,15,48,34,67,18,45,62,28,48,39,78,62,60,18,38,22,14,44,52,66,49,23,26,31,44,27,44,34,27,32,34,40,33,26,42,48,53,50,21,66,32,48,17,14,37,64,13,39,59,15,41,27,48,45,48,65,43,53,47,45,28,51,36,37,76,51,64,83,52,28,74,13,66,42
3.7,21,29,42,18,46,33,45,52,17,65,34,47,48,8,36,50,26,44,33,7,74,20,31,37,13,11,53,36,38,23,6,36,47,46,18,60,50,16,15,38,40,57,42,32,54,18,77,21,39,30,21,47,29,46,42,57,43,12,39,27,47,28,57,59,22,30,18,48,55,27,24,24,53,25,48,8,21,46,36,59,24,64,69,37,58,64,49,46,18,49,32,16,14,75,37,65,46,62,26,62,37.9
3.75,38,32,54,31,55,49,40,8,36,13,42,14,58,16,15,13,35,66,22,17,13,35,40,66,32,26,40,46,47,36,13,45,33,69,32,47,53,25,19,24,48,63,49,44,15,26,21,35,43,43,34,59,35,15,16,52,57,25,58,8,35,41,64,42,35,37,34,59,50,30,31,10,51,43,65,24,36,53,35,8,38,69,29,31,34,20,81,60,35,52,44,24,23,15,46,74,58,53,64,82,38.56
3.8,41,48,59,33,25,61,31,20,48,27,61,20,26,37,31,20,25,47,35,42,44,10,15,50,44,27,55,54,64,45,16,35,10,32,51,15,64,27,26,29,60,77,61,20,27,24,33,32,37,61,41,5,16,25,29,58,59,44,61,20,55,59,13,43,47,43,46,74,26,35,51,29,25,61,34,33,48,64,27,21,55,17,31,26,40,29,76,65,19,16,51,46,35,29,36,31,59,15,51,13,38.14
3.85,55,52,55,41,33,64,48,48,48,44,52,30,50,38,40,25,42,17,37,56,45,18,22,63,49,49,61,62,18,45,26,49,15,42,55,24,14,37,30,27,32,15,67,25,44,42,36,48,47,63,56,24,30,26,37,11,15,53,69,40,56,67,22,53,57,64,53,71,38,45,53,45,36,59,27,50,55,16,38,34,60,27,25,40,38,36,20,40,25,22,16,42,30,37,54,43,26,24,68,46,40.64
3.9,64,54,18,37,24,43,47,49,63,48,73,40,37,51,28,37,47,22,14,73,58,22,36,46,56,56,15,74,27,55,30,56,31,50,31,43,25,55,41,43,30,25,28,15,54,48,57,44,71,73,58,41,40,46,70,24,28,40,33,51,59,18,29,30,64,68,60,13,42,17,56,46,11,65,32,59,28,33,22,48,30,32,50,38,19,56,35,10,39,35,32,53,48,38,57,12,36,39,72,42,41.68
3.95,34,29,23,42,32,9,16,55,85,64,14,46,45,11,47,46,15,37,29,73,66,28,18,25,64,71,17,15,28,21,45,34,31,62,61,49,35,65,46,53,29,30,50,20,63,54,22,51,15,30,17,57,62,49,68,34,32,53,26,67,16,37,45,62,25,73,63,26,53,29,15,38,18,14,39,70,29,47,26,59,33,32,55,31,30,61,46,22,21,44,32,58,61,58,69,26,45,43,24,64,40.54
4,27,43,39,24,41,34,33,80,20,72,24,61,56,17,57,52,28,37,40,27,70,5,27,48,13,14,25,37,37,16,22,49,51,29,16,54,53,16,17,55,56,36,45,28,86,24,40,14,24,44,26,64,51,51,75,53,25,18,48,70,25,40,53,70,38,22,45,45,55,35,36,51,33,21,10,20,43,46,46,64,36,43,56,40,27,78,47,22,34,56,54,33,44,60,17,39,51,50,34,66,40.29
4.05,35,48,52,38,24,41,34,38,21,13,36,28,33,31,37,14,27,60,46,12,18,18,41,53,27,29,35,41,50,31,46,10,68,32,26,64,52,29,35,25,54,41,49,45,29,32,26,33,34,46,51,87,70,21,21,49,38,30,51,9,25,42,16,68,47,26,26,53,75,42,36,12,47,38,20,29,63,59,10,11,47,46,33,57,41,19,50,40,31,72,49,48,37,24,29,38,61,57,50,65,38.53
4.1,46,65,68,43,14,64,42,11,32,36,51,38,29,30,36,31,48,62,53,27,31,36,19,63,50,40,44,51,65,38,20,15,54,30,34,14,63,32,47,25,56,48,65,58,20,33,37,29,41,29,57,19,32,30,25,31,46,33,64,13,40,51,18,8,69,49,61,62,9,46,62,22,67,54,31,14,73,64,14,23,61,15,55,31,46,35,52,50,32,20,51,39,45,27,38,59,62,18,57,21,40.14
4.15,59,63,43,56,30,61,56,18,36,49,59,48,56,41,47,35,64,20,69,37,57,37,32,69,45,19,59,68,26,52,28,24,9,27,47,19,14,44,53,39,21,13,64,30,23,48,43,46,47,39,59,37,46,33,31,20,30,39,58,20,58,59,39,22,72,48,38,63,23,34,68,27,68,53,53,21,75,25,34,38,57,27,35,30,66,38,32,59,32,29,20,43,31,42,54,65,16,39,65,27,41.87
4.2,77,30,13,14,35,79,33,23,47,56,72,40,48,54,8,51,22,31,16,43,37,44,28,26,61,34,29,81,40,64,53,24,26,37,28,31,25,60,68,45,22,17,20,24,32,60,63,49,18,43,62,19,52,48,35,38,50,25,33,24,56,24,34,24,86,58,51,13,24,17,82,47,13,70,60,34,16,44,34,49,21,26,57,47,24,66,36,22,51,41,26,17,45,50,64,9,24,41,46,26,39.42
4.25,21,32,23,26,48,11,26,14,55,70,13,38,65,20,20,60,51,44,34,60,64,55,25,26,76,43,28,18,55,9,61,23,31,38,32,43,41,74,38,49,26,17,25,54,37,65,15,62,20,48,21,17,59,52,51,48,43,35,51,40,40,36,57,33,12,39,42,31,46,20,15,27,17,19,41,48,23,56,25,42,42,44,48,38,29,74,45,40,20,45,25,31,25,15,67,19,35,53,32,34,37.76
4.3,21,40,25,39,66,30,31,31,27,74,22,57,20,27,27,89,44,49,41,28,60,14,33,47,13,28,39,21,18,22,18,32,38,17,22,58,52,20,17,66,43,31,33,33,49,19,33,15,39,42,42,22,19,27,49,54,24,21,32,44,47,38,58,50,20,32,71,45,39,30,17,37,28,20,17,58,34,39,32,53,45,46,44,30,47,79,13,45,12,65,43,37,27,25,19,28,45,59,40,41,36.49
4.35,27,44,43,48,49,24,42,40,26,13,28,36,49,38,43,17,54,49,50,24,26,27,52,48,33,43,48,40,24,21,23,11,58,27,39,65,55,38,22,28,50,42,41,46,22,37,33,26,52,55,56,30,29,42,19,63,38,35,39,14,18,45,8,70,46,31,17,65,52,35,20,18,10,32,18,34,20,49,28,16,55,66,13,47,61,16,26,65,25,72,20,37,37,29,25,39,58,20,52,47,36.83
4.4,37,62,56,56,15,40,56,28,34,33,45,36,27,11,51,36,8,49,67,43,41,32,19,56,46,12,50,51,35,37,7,19,65,39,43,29,68,36,27,41,24,56,54,35,30,43,62,29,58,25,64,11,40,51,27,18,46,31,56,28,27,58,18,12,48,54,28,71,25,45,22,23,15,36,22,19,26,68,11,30,54,18,24,43,71,19,39,56,38,18,16,19,36,34,36,42,76,31,20,17,36.96
4.45,39,13,64,61,27,41,55,42,37,57,49,21,44,24,66,44,15,21,36,43,50,45,27,30,46,20,19,54,47,50,20,18,35,45,54,25,15,41,31,60,23,42,42,43,38,45,57,45,69,31,83,19,41,37,29,22,43,54,39,33,32,18,18,27,59,59,41,76,35,33,37,36,28,43,34,28,43,27,28,32,31,28,42,32,47,32,54,45,50,20,15,24,19,26,41,54,14,41,28,37,37.8
4.5,56,21,13,16,30,44,20,23,54,53,53,25,62,30,7,63,20,30,21,49,50,59,14,22,58,31,32,37,65,55,28,25,15,52,24,34,27,48,42,17,38,13,20,17,50,63,76,45,21,36,65,17,45,46,32,27,50,16,48,40,18,34,25,29,74,68,55,13,9,23,42,48,34,53,38,34,43,31,24,43,25,20,46,18,16,41,64,18,53,26,25,29,26,51,60,11,20,55,32,42,36.06
4.55,20,29,29,27,46,16,40,28,64,65,13,38,76,19,15,47,35,41,30,12,66,33,24,30,58,53,32,17,68,5,37,31,38,45,13,13,33,35,57,32,33,27,26,37,55,44,21,61,36,18,22,26,59,20,40,29,60,18,17,60,28,38,35,43,13,26,64,26,20,19,33,17,54,16,44,47,46,49,19,18,34,33,62,36,24,55,70,28,31,28,28,40,21,32,60,20,29,67,41,52,35.65
4.6,26,30,38,32,49,11,40,41,15,76,19,49,18,38,25,52,38,48,45,23,14,18,34,50,11,40,39,30,19,16,25,43,33,14,28,19,44,25,26,30,44,31,37,26,14,21,33,14,49,20,28,41,15,12,57,45,15,29,22,23,39,44,39,29,19,23,60,30,23,25,42,37,65,34,6,52,58,12,24,24,30,33,72,48,27,55,21,34,13,43,38,48,32,48,23,32,42,20,17,63,32.71
4.65,29,27,39,44,58,17,42,43,19,4,24,31,27,39,25,13,57,59,46,25,24,16,4,29,11,19,45,38,18,16,38,13,38,17,43,20,59,13,36,44,17,32,22,39,26,37,28,24,57,28,40,33,32,15,41,32,19,41,28,27,20,53,6,49,20,22,10,36,35,34,9,25,18,31,6,13,16,8,29,35,36,38,4,51,24,1,28,36,10,58,0,26,31,40,25,45,49,23,22,21,28.7
4.7,33,41,44,20,19,0,39,48,26,13,32,38,34,22,40,19,10,26,59,47,37,2,0,46,25,21,50,45,26,26,0,19,58,27,38,32,68,21,29,54,18,40,31,40,31,45,44,32,76,35,44,10,49,29,8,14,24,17,37,19,27,77,9,17,28,33,25,50,25,8,14,34,36,39,12,22,22,14,30,45,21,25,4,56,26,0,38,45,14,27,0,23,11,47,12,33,70,23,19,23,29.61
4.75,50,9,69,26,32,0,58,47,26,22,36,31,43,23,42,30,14,44,24,51,43,0,0,0,31,21,0,51,30,34,0,25,69,34,60,35,13,30,36,65,24,52,6,47,38,57,48,38,24,47,47,20,39,0,14,27,29,13,45,29,30,13,23,19,30,34,34,60,39,5,21,30,36,30,16,29,30,18,0,0,27,32,6,23,32,0,50,23,22,21,0,31,19,0,20,47,14,31,33,25,28.51
4.8,50,13,0,34,14,0,4,4,34,14,38,35,39,41,0,29,13,7,15,6,31,0,0,0,43,0,0,7,39,42,0,16,23,44,28,39,6,0,29,4,31,5,0,34,20,55,30,32,6,49,24,28,32,0,17,26,32,13,47,33,27,10,31,24,27,38,43,9,5,0,27,48,21,41,0,24,30,24,0,0,26,8,15,13,0,0,50,15,29,20,0,50,29,0,29,14,18,15,39,18,20.72
4.85,6,18,0,35,26,0,14,8,54,14,0,42,21,14,0,41,26,21,26,1,35,0,0,0,52,0,0,0,7,0,0,25,32,61,20,34,12,0,41,15,33,10,0,40,25,24,32,45,14,0,13,42,46,0,0,22,37,21,20,43,28,17,37,8,7,32,8,0,6,0,0,4,20,0,0,30,41,35,0,0,0,22,23,5,0,0,7,28,8,25,0,49,0,0,41,22,22,16,50,28,17.87
4.9,15,0,0,35,35,0,18,13,0,0,0,17,0,35,0,44,36,22,31,0,18,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,16,0,3,20,31,0,0,10,0,0,24,0,19,0,17,46,5,0,0,21,9,20,15,59,0,35,0,3,0,0,0,0,14,0,0,8,19,0,0,40,44,0,0,0,0,31,0,7,0,0,12,22,0,33,0,8,0,0,0,14,38,30,0,24,10.71
4.95,10,0,0,45,42,0,22,16,0,0,0,0,0,18,0,8,49,22,46,0,23,0,0,0,0,0,0,0,0,0,0,7,0,0,32,0,26,0,0,23,7,0,0,5,0,0,32,0,9,0,0,6,8,0,0,29,14,28,21,14,0,30,0,9,0,0,0,0,17,0,0,11,0,0,0,9,0,0,0,0,0,31,0,6,0,0,22,31,0,38,0,5,0,0,0,0,26,34,0,0,8.31
5,21,0,0,5,0,0,32,23,0,0,0,0,0,32,0,15,0,17,24,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,9,0,0,0,9,0,0,11,0,0,38,0,0,0,0,10,13,0,0,0,22,0,30,0,0,30,0,21,0,0,0,0,0,0,0,17,0,0,0,12,0,0,0,0,0,0,0,16,0,0,31,41,0,0,0,13,0,0,0,0,43,33,0,0,5.77
5.05,29,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,14,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,20,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1.76
5.1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,30,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,1.48
5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
