,set 1,set 2,set 3,set 4,set 5,set 6,set 7,set 8,set 9,set 10,set 11,set 12,set 13,set 14,set 15,set 16,set 17,set 18,set 19,set 20,set 21,set 22,set 23,set 24,set 25,set 26,set 27,set 28,set 29,set 30,set 31,set 32,set 33,set 34,set 35,set 36,set 37,set 38,set 39,set 40,set 41,set 42,set 43,set 44,set 45,set 46,set 47,set 48,set 49,set 50,set 51,set 52,set 53,set 54,set 55,set 56,set 57,set 58,set 59,set 60,set 61,set 62,set 63,set 64,set 65,set 66,set 67,set 68,set 69,set 70,set 71,set 72,set 73,set 74,set 75,set 76,set 77,set 78,set 79,set 80,set 81,set 82,set 83,set 84,set 85,set 86,set 87,set 88,set 89,set 90,set 91,set 92,set 93,set 94,set 95,set 96,set 97,set 98,set 99,set 100,average
3.15,54,51,27,59,69,38,54,15,42,62,44,45,49,53,27,26,56,21,47,37,67,71,72,77,39,57,25,68,60,61,69,48,38,37,32,58,42,51,19,50,59,40,55,24,49,68,46,49,74,54,46,46,35,80,53,17,25,69,10,44,38,24,15,42,34,30,13,13,24,31,63,45,30,55,76,26,24,23,16,43,23,78,28,35,65,27,66,21,65,63,50,13,12,30,47,63,36,36,59,53,43.95
3.2,62,14,50,13,70,41,53,50,5,27,47,69,22,59,36,57,72,33,58,48,18,28,14,85,42,68,52,35,14,62,50,27,49,62,17,25,28,48,29,22,70,51,59,49,56,73,62,49,10,61,56,66,48,19,59,34,31,14,24,50,51,39,36,14,49,37,29,39,28,45,22,54,49,57,53,43,38,55,23,8,32,37,33,30,77,51,67,30,22,58,17,38,9,26,55,37,38,51,63,31,41.73
3.25,78,18,42,34,69,69,70,65,13,36,67,59,39,13,19,56,62,52,65,55,43,49,31,17,17,23,47,37,32,62,13,52,59,52,31,44,17,14,54,44,84,58,6,57,63,19,58,67,18,80,55,22,73,52,61,52,47,27,24,64,56,26,44,35,59,45,54,49,48,40,21,61,65,32,61,47,55,31,37,28,14,48,32,50,15,36,28,40,33,30,29,59,14,31,58,30,41,66,20,54,43.28
3.3,53,23,51,40,23,56,5,73,25,52,37,70,53,25,25,74,33,62,73,26,47,28,49,37,25,26,60,25,51,18,30,51,71,74,34,39,28,26,57,48,18,17,6,44,49,38,28,13,36,65,17,42,63,48,5,77,49,36,42,55,64,31,57,43,65,66,61,50,25,50,38,8,60,20,18,17,52,45,52,48,23,21,56,54,26,45,19,46,44,17,37,69,43,24,80,47,49,65,46,53,41.85
3.35,48,32,43,53,37,25,21,77,35,62,65,23,41,39,36,66,25,32,14,32,67,42,53,35,50,35,64,51,68,22,38,70,44,67,56,63,31,34,37,60,34,32,11,36,64,43,30,29,40,17,51,47,82,62,35,71,54,49,42,8,26,51,60,22,13,13,66,66,43,52,52,33,81,31,32,41,26,57,59,57,38,39,59,51,46,52,29,49,65,26,64,75,42,31,15,56,28,9,29,26,43.4
3.4,62,17,27,58,75,33,27,70,45,78,20,41,32,55,50,21,23,14,27,42,67,47,62,60,47,55,44,61,72,37,57,36,25,14,51,59,47,49,21,62,41,63,28,21,36,15,46,53,58,30,54,55,14,71,41,75,5,56,57,34,23,22,39,36,26,27,75,18,49,61,60,40,40,36,42,51,18,79,41,57,40,47,32,17,60,40,50,22,62,36,65,73,65,28,33,65,19,25,55,41,43.58
3.45,20,20,33,66,65,52,50,13,52,55,41,29,33,68,52,33,40,29,47,46,73,58,29,64,60,62,28,70,79,53,68,48,25,29,41,71,57,50,31,55,62,39,38,38,45,20,49,63,59,34,55,32,23,51,50,17,22,62,12,39,30,39,17,51,38,39,19,25,31,21,61,55,24,46,67,37,35,32,51,80,53,75,43,30,61,23,50,42,44,41,48,16,24,36,49,47,43,42,55,48,43.73
3.5,32,27,49,20,78,48,42,35,12,13,45,17,10,74,29,42,52,32,56,26,18,23,31,70,32,18,51,70,15,52,82,21,42,45,15,18,37,59,22,35,60,53,46,51,65,42,35,63,36,30,66,19,44,21,51,29,38,11,22,51,42,40,37,24,49,58,27,39,38,29,20,53,46,52,81,52,55,50,22,31,27,39,60,45,70,32,58,39,21,59,21,17,9,51,53,28,46,47,68,33,39.96
3.55,39,39,39,31,48,51,64,43,31,26,64,23,29,14,26,52,53,51,74,33,29,29,53,20,30,17,47,27,34,59,37,29,24,48,31,38,40,19,42,38,71,56,50,69,58,46,57,62,8,51,67,39,52,44,55,53,38,32,35,48,54,21,40,37,55,57,39,32,56,35,22,63,63,15,80,55,57,39,35,27,22,64,47,59,15,25,43,46,32,54,34,31,20,55,61,29,55,68,34,46,42.34
3.6,49,31,49,34,23,29,6,59,42,43,23,42,39,31,35,52,24,56,68,35,29,28,67,31,36,27,43,22,51,23,22,30,50,53,40,38,44,40,49,42,42,21,6,44,34,27,26,30,20,52,29,47,67,46,11,64,54,40,58,66,66,23,54,48,64,58,47,14,43,54,42,6,39,27,39,16,66,48,57,43,23,32,45,30,34,36,26,58,40,23,37,37,28,19,60,49,55,70,44,50,39.69
3.65,56,45,19,40,29,38,28,66,34,62,37,27,52,44,57,23,52,8,15,37,37,30,73,35,51,29,39,29,54,29,32,40,19,61,54,50,15,44,26,49,34,19,14,54,42,44,49,35,40,34,33,55,63,69,40,66,57,55,62,9,50,44,52,29,13,13,54,25,13,61,50,31,44,38,36,33,21,53,68,48,40,21,26,55,48,49,29,63,47,39,58,47,31,43,24,55,5,13,17,15,39.4
3.7,62,24,32,47,45,46,33,62,45,58,27,42,40,58,53,19,24,24,25,57,38,41,72,49,33,26,37,40,62,19,46,43,34,19,58,57,38,52,33,31,44,28,31,35,25,17,50,66,50,34,49,67,13,60,47,68,20,30,74,20,25,50,44,50,28,25,17,37,27,66,66,34,27,57,43,44,47,13,48,29,66,34,23,25,59,25,60,19,63,47,58,40,38,38,48,38,19,24,26,34,40.4
3.75,29,32,32,21,54,64,47,20,61,68,43,10,42,59,63,38,37,28,38,60,47,49,21,56,60,35,17,62,70,28,56,62,36,36,44,64,32,41,39,42,42,46,61,37,34,22,46,51,56,38,51,34,18,54,66,14,10,56,14,39,27,47,13,39,39,45,29,39,42,18,63,54,41,49,57,42,38,30,50,42,67,37,24,43,64,43,56,27,18,19,50,17,25,55,49,48,21,26,46,40,41.11
3.8,41,28,61,28,58,20,51,26,32,15,52,21,14,65,15,45,49,46,31,19,23,20,35,35,15,12,32,62,25,29,63,16,50,23,5,12,49,69,46,46,45,61,54,53,41,33,41,59,68,13,21,45,37,13,45,34,35,32,22,43,40,23,25,50,49,60,38,50,48,31,12,49,49,41,37,42,49,52,13,42,34,22,38,52,72,24,63,42,43,40,25,35,22,57,63,52,48,24,56,56,38.47
3.85,21,40,38,37,22,30,67,39,40,37,51,35,23,13,25,70,58,58,34,22,28,30,50,17,21,21,39,45,37,39,46,28,20,43,14,22,52,19,52,49,65,53,71,17,50,49,52,20,7,26,25,17,45,30,47,44,29,50,29,47,48,22,29,29,58,63,40,9,68,38,31,64,67,12,30,9,56,73,32,28,22,33,47,56,16,46,23,48,48,55,37,44,41,78,63,14,37,34,75,59,38.87
3.9,23,7,54,43,35,31,0,41,38,43,1,44,38,32,25,67,21,71,17,38,45,44,58,20,29,45,49,68,54,45,13,15,25,43,24,27,66,36,54,59,43,10,5,24,17,8,0,32,29,23,45,35,57,38,8,62,47,48,27,54,42,41,27,41,73,58,55,10,68,57,37,9,61,39,32,17,65,77,39,44,20,36,30,20,28,43,20,41,57,45,31,48,42,22,14,12,55,49,72,66,37.43
3.95,40,12,36,52,35,54,0,60,11,62,7,49,36,42,31,54,37,16,24,41,46,51,63,32,39,43,67,22,68,38,23,27,18,53,31,35,18,43,38,30,57,24,18,37,25,23,0,47,30,26,44,57,61,44,26,60,61,45,35,10,47,49,39,19,13,16,44,10,13,67,41,19,16,45,9,24,30,75,50,28,47,38,45,33,30,55,24,58,62,58,48,53,53,39,29,25,14,11,50,24,36.64
4,35,16,28,56,47,53,0,14,23,43,0,66,28,43,45,15,25,35,9,50,20,28,16,30,0,43,50,33,57,4,36,34,22,31,37,42,43,38,20,33,48,29,28,48,0,29,0,21,41,42,50,57,11,60,38,59,50,35,45,28,0,47,43,22,26,33,11,17,34,64,50,34,27,44,0,33,41,12,61,30,38,36,31,31,52,15,31,40,68,54,16,11,10,46,29,40,26,14,14,31,32.29
4.05,0,0,34,0,41,56,0,28,37,66,0,9,21,39,50,14,35,32,0,49,22,18,29,30,0,0,19,38,11,3,36,43,32,43,0,6,52,18,30,43,11,35,49,45,0,41,0,44,47,46,62,50,12,50,39,2,19,42,0,19,0,41,10,15,26,24,20,22,37,8,52,46,31,69,0,40,12,17,53,30,33,7,28,41,44,17,42,35,6,4,14,24,8,36,31,34,26,24,15,44,26.63
4.1,0,0,17,0,43,15,0,31,44,13,0,7,0,54,20,28,40,38,0,17,16,12,37,5,0,0,28,35,0,0,40,18,35,12,0,0,51,32,40,41,14,43,65,38,0,55,0,45,52,0,12,54,21,2,32,0,23,43,0,43,0,0,14,26,43,30,35,31,46,10,10,46,33,74,0,47,18,35,0,41,0,10,50,44,50,5,48,30,10,3,22,28,19,25,44,49,33,0,30,52,24.02
4.15,0,0,20,0,29,11,0,34,44,19,0,7,0,13,11,35,38,34,0,24,27,35,46,10,0,0,25,48,0,0,50,0,0,11,0,0,48,0,47,31,0,41,48,15,0,58,0,32,0,0,18,0,34,6,0,0,7,46,0,24,0,0,0,41,45,41,41,0,53,13,23,29,27,11,0,0,28,40,0,32,0,13,51,40,4,17,0,47,14,6,31,54,24,31,0,0,41,0,43,41,19.07
4.2,0,0,26,0,14,19,0,50,31,14,0,10,0,14,24,38,4,3,0,22,13,47,50,0,0,0,25,9,0,0,0,0,0,14,0,0,49,0,35,35,0,0,12,22,0,5,0,35,0,0,38,0,43,18,0,0,0,0,0,40,0,0,0,45,45,11,50,0,47,18,31,2,30,20,0,0,22,54,0,28,0,19,0,0,8,28,0,11,18,13,2,44,41,0,0,0,46,0,53,19,14.64
4.25,0,0,0,0,13,32,0,54,28,18,0,14,0,0,34,25,5,0,0,32,20,47,49,0,0,0,37,6,0,0,0,0,0,25,0,0,4,0,4,0,0,0,0,23,0,12,0,47,0,0,52,0,53,21,0,0,0,0,0,0,0,0,0,28,28,0,59,0,9,22,36,8,0,3,0,0,0,61,0,0,0,31,0,0,14,36,0,22,31,11,6,48,38,0,0,0,0,0,49,2,11.97
4.3,0,0,0,0,0,38,0,0,0,0,0,0,0,0,44,0,13,0,0,0,0,0,0,0,0,0,31,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,1,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,18,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.01
4.35,0,0,0,0,0,48,0,0,0,0,0,0,0,0,22,0,17,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.17
4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
